InstrumentID,FromDate,Open,High,Low,Close
18,2020-03-04T16:00:00Z,1642.69,1644.03,1641.45,1643.3
18,2020-03-04T08:00:00Z,1635.83,1645.17,1634.79,1643.54
18,2020-03-04T04:00:00Z,1641.99,1645.36,1631.57,1636.01
18,2020-03-04T00:00:00Z,1645.9,1647.38,1639.51,1641.87
18,2020-03-03T20:00:00Z,1627.06,1651.9,1626.42,1645.7
18,2020-03-03T16:00:00Z,1633.56,1649.36,1626.84,1627.46
18,2020-03-03T12:00:00Z,1602.74,1643.45,1599.57,1633.43
18,2020-03-03T08:00:00Z,1594.71,1604.53,1593.79,1602.67
18,2020-03-03T04:00:00Z,1597.74,1601.01,1593.27,1594.71
18,2020-03-03T00:00:00Z,1591.62,1600.06,1589.74,1597.93
18,2020-03-02T20:00:00Z,1594.62,1597.01,1583.84,1591.96
18,2020-03-02T16:00:00Z,1593.57,1601.26,1590.84,1594.76
18,2020-03-02T12:00:00Z,1606.54,1607.24,1590.91,1593.7
18,2020-03-02T08:00:00Z,1598.07,1610.8,1597.8,1606.48
18,2020-03-02T04:00:00Z,1598.76,1605.23,1596.14,1598.12
18,2020-03-02T00:00:00Z,1585.13,1606.21,1581.57,1598.95
18,2020-03-01T20:00:00Z,1590.58,1591.38,1575.24,1584.94
18,2020-02-28T20:00:00Z,1583.07,1588.17,1575.89,1583.4
18,2020-02-28T16:00:00Z,1583.07,1595.5,1562.68,1583.24
18,2020-02-28T12:00:00Z,1628.99,1629.51,1576.01,1583.18
18,2020-02-28T08:00:00Z,1627.79,1640.95,1623.94,1628.68
18,2020-02-28T04:00:00Z,1638.88,1642.07,1620.91,1627.76
18,2020-02-28T00:00:00Z,1645.49,1648.04,1638.77,1638.77
18,2020-02-27T20:00:00Z,1641.64,1649.14,1635.18,1645.45
18,2020-02-27T16:00:00Z,1651.98,1654.42,1638.08,1641.69
18,2020-02-27T12:00:00Z,1648.86,1659.99,1647.11,1651.6
18,2020-02-27T08:00:00Z,1648.2,1650.94,1644.02,1648.51
18,2020-02-27T04:00:00Z,1650.52,1652.42,1640.99,1648.2
18,2020-02-27T00:00:00Z,1643.28,1651.32,1642.63,1650.52
18,2020-02-26T20:00:00Z,1648.35,1648.74,1635.87,1643.27
18,2020-02-26T16:00:00Z,1637.5,1649.61,1636.39,1648.09
18,2020-02-26T12:00:00Z,1647.06,1648.0,1624.51,1637.61
