InstrumentID,FromDate,Open,High,Low,Close
18,2020-03-03T14:15:00Z,1603.38,1603.71,1602.93,1603.08
18,2020-03-03T13:45:00Z,1603.06,1605.72,1602.87,1605.07
18,2020-03-03T13:30:00Z,1601.69,1603.19,1600.22,1603.04
18,2020-03-03T13:15:00Z,1602.48,1603.44,1600.59,1601.7
18,2020-03-03T13:00:00Z,1602.35,1603.66,1601.37,1602.46
18,2020-03-03T12:45:00Z,1604.68,1604.7,1601.57,1602.35
18,2020-03-03T12:30:00Z,1601.48,1605.11,1599.57,1604.66
18,2020-03-03T12:15:00Z,1603.25,1603.58,1601.21,1601.37
18,2020-03-03T12:00:00Z,1602.74,1603.77,1601.39,1603.26
18,2020-03-03T11:45:00Z,1602.34,1604.53,1602.3,1602.67
18,2020-03-03T11:30:00Z,1602.75,1602.82,1601.43,1602.12
18,2020-03-03T11:15:00Z,1602.41,1602.98,1601.17,1602.54
18,2020-03-03T11:00:00Z,1599.67,1603.26,1598.61,1602.41
18,2020-03-03T10:45:00Z,1599.03,1599.47,1598.26,1599.43
18,2020-03-03T10:30:00Z,1597.02,1599.47,1596.79,1599.05
18,2020-03-03T10:15:00Z,1597.79,1598.95,1596.74,1597.02
18,2020-03-03T10:00:00Z,1596.95,1597.93,1596.33,1597.8
18,2020-03-03T09:45:00Z,1595.9,1596.8,1594.69,1596.74
18,2020-03-03T09:30:00Z,1594.92,1596.52,1594.42,1596.02
18,2020-03-03T09:15:00Z,1595.88,1596.06,1594.77,1594.98
18,2020-03-03T09:00:00Z,1595.74,1597.01,1595.18,1595.67
18,2020-03-03T08:45:00Z,1595.6,1597.25,1595.17,1595.8
18,2020-03-03T08:30:00Z,1596.12,1596.23,1594.21,1595.61
18,2020-03-03T08:15:00Z,1596.03,1596.69,1594.27,1596.12
18,2020-03-03T08:00:00Z,1594.71,1597.19,1593.79,1596.02
18,2020-03-03T07:45:00Z,1597.43,1597.72,1594.71,1594.71
18,2020-03-03T07:30:00Z,1595.67,1598.13,1594.55,1597.42
18,2020-03-03T07:15:00Z,1596.22,1597.61,1595.47,1595.67
18,2020-03-03T07:00:00Z,1595.2,1596.9,1593.27,1596.01
18,2020-03-03T06:45:00Z,1593.56,1595.26,1593.33,1595.22
18,2020-03-03T06:30:00Z,1595.22,1596.54,1593.56,1593.77
18,2020-03-03T06:15:00Z,1595.47,1596.75,1595.01,1595.22
18,2020-03-03T06:00:00Z,1599.03,1599.52,1594.51,1595.49
18,2020-03-03T05:45:00Z,1598.53,1599.59,1598.06,1598.63
18,2020-03-03T05:30:00Z,1598.55,1599.76,1597.15,1598.54
18,2020-03-03T05:15:00Z,1599.33,1599.36,1598.4,1598.64
18,2020-03-03T05:00:00Z,1600.2,1600.22,1598.61,1599.21
18,2020-03-03T04:45:00Z,1599.5,1600.21,1598.12,1600.21
18,2020-03-03T04:30:00Z,1600.38,1601.0,1598.22,1599.5
18,2020-03-03T04:15:00Z,1598.72,1601.01,1597.83,1600.4
18,2020-03-03T04:00:00Z,1597.74,1598.63,1597.38,1598.62
18,2020-03-03T03:45:00Z,1598.15,1598.56,1597.45,1597.93
18,2020-03-03T03:30:00Z,1598.28,1599.1,1597.41,1597.74
18,2020-03-03T03:15:00Z,1597.52,1598.8,1597.4,1598.49
18,2020-03-03T03:00:00Z,1598.54,1598.68,1596.58,1597.5
18,2020-03-03T02:45:00Z,1598.96,1599.12,1597.37,1598.7
18,2020-03-03T02:30:00Z,1597.36,1599.34,1597.31,1598.96
18,2020-03-03T02:15:00Z,1597.56,1598.99,1597.45,1597.55
18,2020-03-03T02:00:00Z,1597.41,1598.18,1595.37,1597.55
18,2020-03-03T01:45:00Z,1597.71,1598.0,1596.44,1597.41
18,2020-03-03T01:30:00Z,1598.44,1599.35,1597.41,1597.6
18,2020-03-03T01:15:00Z,1598.14,1599.88,1597.3,1598.42
18,2020-03-03T01:00:00Z,1591.9,1600.06,1591.81,1598.42
18,2020-03-03T00:45:00Z,1592.71,1592.82,1589.74,1591.86
18,2020-03-03T00:30:00Z,1592.51,1593.6,1591.92,1592.71
18,2020-03-03T00:15:00Z,1591.96,1593.18,1591.72,1592.71
18,2020-03-03T00:00:00Z,1591.62,1593.62,1591.11,1592.34
18,2020-03-02T23:45:00Z,1592.9,1593.63,1591.56,1591.96
18,2020-03-02T23:30:00Z,1591.31,1593.75,1590.17,1592.85
18,2020-03-02T23:15:00Z,1592.45,1592.96,1590.2,1591.31
18,2020-03-02T23:00:00Z,1587.11,1592.42,1586.91,1592.42
18,2020-03-02T21:45:00Z,1591.18,1591.18,1589.14,1589.4
18,2020-03-02T21:30:00Z,1591.04,1592.57,1590.04,1591.0
18,2020-03-02T21:15:00Z,1587.74,1593.77,1587.74,1591.03
18,2020-03-02T21:00:00Z,1585.57,1588.86,1585.51,1587.77
18,2020-03-02T20:45:00Z,1591.47,1591.71,1583.84,1585.56
18,2020-03-02T20:30:00Z,1593.33,1594.51,1590.98,1591.46
18,2020-03-02T20:15:00Z,1595.15,1595.27,1593.09,1593.34
18,2020-03-02T20:00:00Z,1594.62,1597.01,1594.26,1595.35
18,2020-03-02T19:45:00Z,1596.81,1596.87,1593.69,1594.76
18,2020-03-02T19:30:00Z,1596.91,1597.28,1595.13,1597.01
18,2020-03-02T19:15:00Z,1595.26,1597.36,1594.2,1596.92
18,2020-03-02T19:00:00Z,1593.0,1595.45,1592.72,1595.25
18,2020-03-02T18:45:00Z,1591.85,1593.27,1591.04,1592.79
18,2020-03-02T18:30:00Z,1593.8,1594.06,1590.84,1591.79
18,2020-03-02T18:15:00Z,1595.47,1596.58,1592.04,1593.74
18,2020-03-02T18:00:00Z,1597.96,1598.5,1594.47,1595.39
18,2020-03-02T17:45:00Z,1600.24,1600.72,1597.08,1597.98
18,2020-03-02T17:30:00Z,1598.17,1601.26,1598.05,1600.09
18,2020-03-02T17:15:00Z,1600.45,1600.56,1596.18,1598.01
18,2020-03-02T17:00:00Z,1596.43,1600.37,1595.91,1600.21
18,2020-03-02T16:45:00Z,1594.98,1596.55,1594.05,1596.41
18,2020-03-02T16:30:00Z,1593.82,1595.42,1593.29,1594.71
18,2020-03-02T16:15:00Z,1596.09,1596.71,1591.47,1593.84
18,2020-03-02T16:00:00Z,1593.57,1598.34,1592.82,1595.89
18,2020-03-02T15:45:00Z,1592.92,1595.03,1591.13,1593.7
18,2020-03-02T15:30:00Z,1596.36,1597.72,1590.91,1593.0
